date,state,fips,cases,deaths,Inpatient Beds Occupied Estimated,Count LL_inpatient beds occupied,Count UL_inpatient beds occupied,Percentage of Inpatient Beds Occupied Estimated,Percentage LL_inpatient beds occupied,Percentage UL_inpatient beds occupied,Total Inpatient Beds_x,Total LL_inpatient beds occupied,Total UL_inpatient beds occupied,geocoded_state_x,Inpatient Beds Occupied by COVID-19 Patients Estimated,Count LL_occupied by COVID-19 patients,Count UL_occupied by COVID-19 patients,Percentage of Inpatient Beds Occupied by COVID-19 Patients Estimated,Percentage LL_occupied by COVID-19 patients,Percentage UL_occupied by COVID-19 patients,Total Inpatient Beds_y,Total LL_occupied by COVID-19 patients,Total UL_occupied by COVID-19 patients,geocoded_state_y,Staffed Adult ICU Beds Occupied Estimated,Count LL_ICU Beds Occupied,Count UL_ICU Beds Occupied,Percentage of Staffed Adult ICU Beds Occupied Estimated,Percentage LL_ICU Beds Occupied,Percentage UL_ICU Beds Occupied,Total Staffed Adult ICU Beds,Total LL_ICU Beds Occupied,Total UL_ICU Beds Occupied,geocoded_state
2021-04-14,MD,24,430537,8493,8558,8558,8558,88.97,88.97,88.97,9619,9619,9619,POINT (-76.687282 38.946466),1470,1470,1470,15.28,15.28,15.28,9619,9619,9619,POINT (-76.687282 38.946466),1033,1033,1033,77.44,77.44,77.44,1334,1334,1334,POINT (-76.687282 38.946466)
2021-04-14,MA,25,664943,17427,13908,13907,13908,82.78,82.78,82.78,16801,16801,16801,POINT (-71.481104 42.151077),634,634,634,3.77,3.77,3.77,16801,16801,16801,POINT (-71.481104 42.151077),1047,1047,1047,75.81,75.81,75.81,1381,1381,1381,POINT (-71.481104 42.151077)
2021-04-14,MI,26,850082,17683,17661,17659,17663,83.84,83.84,83.84,21065,21065,21065,POINT (-85.730977 44.874798),4212,4212,4212,20.0,20.0,20.0,21065,21065,21065,POINT (-85.730977 44.874798),2269,2269,2269,86.24,86.24,86.24,2631,2631,2631,POINT (-85.730977 44.874798)
2021-04-14,MN,27,547179,7056,7604,7600,7608,77.96,77.96,77.96,9754,9754,9754,POINT (-94.198308 46.349153),796,796,796,8.16,8.16,8.16,9754,9754,9754,POINT (-94.198308 46.349153),701,701,701,75.95,75.95,75.95,923,923,923,POINT (-94.198308 46.349153)
2021-04-14,MS,28,308111,7122,4892,4892,4892,62.14,62.14,62.14,7872,7872,7872,POINT (-89.65344 32.713378),226,225,227,2.87,2.87,2.87,7872,7872,7872,POINT (-89.65344 32.713378),600,600,600,72.03,72.03,72.03,833,833,833,POINT (-89.65344 32.713378)
2021-04-14,MO,29,597506,9101,11385,11385,11385,78.82,78.82,78.82,14445,14445,14445,POINT (-92.477244 38.3675),786,784,788,5.44,5.44,5.44,14445,14445,14445,POINT (-92.477244 38.3675),1339,1337,1341,79.42,79.42,79.42,1686,1686,1686,POINT (-92.477244 38.3675)
2021-04-14,MT,30,106747,1526,1772,1772,1772,62.07,62.07,62.07,2855,2855,2855,POINT (-109.645127 47.033521),59,59,59,2.07,2.07,2.07,2855,2855,2855,POINT (-109.645127 47.033521),131,131,131,59.55,59.55,59.55,220,220,220,POINT (-109.645127 47.033521)
2021-04-14,NE,31,215074,2327,2696,2695,2697,67.1,67.1,67.1,4018,4018,4018,POINT (-99.810595 41.527099),176,176,176,4.47,4.47,4.47,4018,4018,4018,POINT (-99.810595 41.527099),366,366,366,64.89,64.89,64.89,564,564,564,POINT (-99.810595 41.527099)
2021-04-14,NV,32,309150,5353,5404,5404,5404,71.4,71.4,71.4,7569,7569,7569,POINT (-114.916992 39.283294),353,353,353,4.77,4.77,4.77,7569,7569,7569,POINT (-114.916992 39.283294),611,611,611,71.21,71.21,71.21,858,858,858,POINT (-114.916992 39.283294)
2021-04-14,NH,33,89983,1261,2087,2087,2087,74.94,74.94,74.94,2785,2785,2785,POINT (-71.57139 43.680429),134,134,134,4.81,4.81,4.81,2785,2785,2785,POINT (-71.57139 43.680429),177,177,177,62.77,62.77,62.77,282,282,282,POINT (-71.57139 43.680429)
2021-04-14,NJ,34,963483,24987,14836,14836,14836,72.83,72.83,72.83,20370,20370,20370,POINT (-74.655514 40.110253),2245,2243,2247,11.02,11.02,11.02,20370,20370,20370,POINT (-74.655514 40.110253),1490,1490,1490,50.39,50.39,50.39,2957,2957,2957,POINT (-74.655514 40.110253)
2021-04-14,NM,35,194378,3998,2558,2558,2558,70.01,70.01,70.01,3654,3654,3654,POINT (-106.108388 34.421369),131,131,131,3.59,3.59,3.59,3654,3654,3654,POINT (-106.108388 34.421369),329,329,329,81.44,81.44,81.44,404,404,404,POINT (-106.108388 34.421369)
2021-04-14,NY,36,1971610,50839,36360,36323,36396,75.82,75.54,76.1,47953,47892,48014,POINT (-75.59655 42.921241),4716,4714,4717,9.83,9.75,9.92,47953,47892,48014,POINT (-75.59655 42.921241),3755,3755,3755,69.4,69.4,69.4,5411,5411,5411,POINT (-75.59655 42.921241)
2021-04-14,NC,37,945308,12353,16668,16668,16668,76.83,76.83,76.83,21695,21695,21695,POINT (-79.130883 35.52603),1106,1103,1109,5.13,5.13,5.13,21695,21695,21695,POINT (-79.130883 35.52603),1935,1930,1940,78.73,78.73,78.73,2458,2458,2458,POINT (-79.130883 35.52603)
2021-04-14,ND,38,105246,1505,1430,1417,1443,70.6,68.51,72.69,2025,2008,2042,POINT (-100.46931 47.446305),97,97,97,4.79,4.42,5.16,2025,2008,2042,POINT (-100.46931 47.446305),105,105,105,52.76,52.76,52.76,199,199,199,POINT (-100.46931 47.446305)
2021-04-14,OH,39,1045945,18917,21461,21461,21461,74.3,74.3,74.3,28886,28886,28886,POINT (-82.70936 40.415534),1799,1798,1800,6.24,6.24,6.24,28886,28886,28886,POINT (-82.70936 40.415534),2850,2848,2851,70.17,70.17,70.17,4061,4061,4061,POINT (-82.70936 40.415534)
2021-04-14,OK,40,444288,6697,6540,6525,6554,69.42,68.82,70.02,9420,9393,9447,POINT (-97.508297 35.583449),291,291,291,3.12,3.01,3.24,9420,9393,9447,POINT (-97.508297 35.583449),768,768,768,77.19,77.19,77.19,995,995,995,POINT (-97.508297 35.583449)
2021-04-14,OR,41,172206,2463,5133,5133,5133,75.73,75.73,75.73,6778,6778,6778,POINT (-120.605279 43.940449),281,278,284,4.15,4.15,4.15,6778,6778,6778,POINT (-120.605279 43.940449),531,531,531,67.22,67.22,67.22,790,790,790,POINT (-120.605279 43.940449)
2021-04-14,PA,42,1093491,25580,24530,24514,24545,82.06,82.06,82.06,29891,29891,29891,POINT (-77.838886 40.896694),2998,2988,3008,10.14,10.14,10.14,29891,29891,29891,POINT (-77.838886 40.896694),3089,3061,3117,81.75,79.11,84.39,3779,3736,3822,POINT (-77.838886 40.896694)
2021-04-14,RI,44,143251,2642,2067,2067,2067,91.26,91.26,91.26,2265,2265,2265,POINT (-71.534637 41.572574),181,181,181,7.99,7.99,7.99,2265,2265,2265,POINT (-71.534637 41.572574),136,136,136,86.08,86.08,86.08,158,158,158,POINT (-71.534637 41.572574)
2021-04-14,SC,45,564931,9304,7909,7469,8348,79.93,66.1,93.76,9894,9361,10427,POINT (-80.864614 33.878572),560,539,580,5.66,2.56,8.76,9894,9361,10427,POINT (-80.864614 33.878572),983,912,1054,75.56,57.86,93.26,1301,1208,1394,POINT (-80.864614 33.878572)
2021-04-14,SD,46,120379,1948,1379,1379,1379,58.71,58.71,58.71,2349,2349,2349,POINT (-100.230491 44.43614),105,105,105,4.47,4.47,4.47,2349,2349,2349,POINT (-100.230491 44.43614),124,124,124,54.87,54.87,54.87,226,226,226,POINT (-100.230491 44.43614)
2021-04-14,TN,47,813127,11934,12266,12266,12266,69.72,69.72,69.72,17593,17593,17593,POINT (-86.343226 35.842998),839,839,839,4.89,4.89,4.89,17593,17593,17593,POINT (-86.343226 35.842998),1705,1705,1705,72.71,72.71,72.71,2345,2345,2345,POINT (-86.343226 35.842998)
2021-04-14,TX,48,2841310,49521,44613,44606,44621,72.77,72.72,72.81,61311,61301,61321,POINT (-99.317341 31.447238),3453,3439,3467,5.65,5.45,5.84,61311,61301,61321,POINT (-99.317341 31.447238),5689,5679,5699,83.34,82.89,83.8,6826,6814,6838,POINT (-99.317341 31.447238)
2021-04-14,UT,49,391238,2161,3228,3228,3228,60.86,60.86,60.86,5304,5304,5304,POINT (-111.678222 39.323779),160,160,160,3.02,3.02,3.02,5304,5304,5304,POINT (-111.678222 39.323779),373,373,373,61.55,61.55,61.55,606,606,606,POINT (-111.678222 39.323779)
2021-04-14,VT,50,21488,237,762,762,762,64.52,64.52,64.52,1181,1181,1181,POINT (-72.662695 44.075252),29,29,29,2.46,2.46,2.46,1181,1181,1181,POINT (-72.662695 44.075252),58,58,58,61.05,61.05,61.05,95,95,95,POINT (-72.662695 44.075252)
2021-04-14,VA,51,640211,10510,12013,12013,12013,74.51,74.51,74.51,16122,16122,16122,POINT (-78.666382 37.510861),1022,1021,1023,6.34,6.34,6.34,16122,16122,16122,POINT (-78.666382 37.510861),1364,1364,1364,71.15,71.15,71.15,1917,1917,1917,POINT (-78.666382 37.510861)
2021-04-14,WA,53,382627,5407,8738,8738,8738,72.8,72.8,72.8,12003,12003,12003,POINT (-120.592492 47.411715),724,716,731,6.03,6.03,6.03,12003,12003,12003,POINT (-120.592492 47.411715),925,925,925,70.99,70.99,70.99,1303,1303,1303,POINT (-120.592492 47.411715)
2021-04-14,WV,54,147203,2756,4064,4064,4064,81.97,81.97,81.97,4958,4958,4958,POINT (-80.613729 38.642579),258,258,258,5.2,5.2,5.2,4958,4958,4958,POINT (-80.613729 38.642579),467,467,467,77.19,77.19,77.19,605,605,605,POINT (-80.613729 38.642579)
2021-04-14,WI,55,648304,7402,7971,7963,7979,65.97,65.97,65.97,12082,12082,12082,POINT (-89.732969 44.639954),386,386,386,3.26,3.26,3.26,12082,12082,12082,POINT (-89.732969 44.639954),884,881,886,55.95,55.95,55.95,1579,1579,1579,POINT (-89.732969 44.639954)
2021-04-14,WY,56,57127,703,549,549,549,38.23,38.23,38.23,1436,1436,1436,POINT (-107.55145 42.999627),29,29,29,2.03,2.03,2.03,1436,1436,1436,POINT (-107.55145 42.999627),44,44,44,34.65,34.65,34.65,127,127,127,POINT (-107.55145 42.999627)
2021-04-15,AL,1,521201,10736,10508,10507,10509,75.28,75.28,75.28,13959,13959,13959,POINT (-86.844516 32.756889),417,417,417,2.99,2.99,2.99,13959,13959,13959,POINT (-86.844516 32.756889),1312,1312,1312,82.88,82.88,82.88,1583,1583,1583,POINT (-86.844516 32.756889)
2021-04-15,AK,2,65201,318,921,921,921,62.36,62.36,62.36,1477,1477,1477,POINT (-151.631889 63.631126),41,41,41,2.78,2.78,2.78,1477,1477,1477,POINT (-151.631889 63.631126),92,92,92,68.66,68.66,68.66,134,134,134,POINT (-151.631889 63.631126)
2021-04-15,AZ,4,851737,17123,9680,9680,9680,68.48,68.48,68.48,14135,14135,14135,POINT (-111.664616 34.293239),520,517,522,3.68,3.68,3.68,14135,14135,14135,POINT (-111.664616 34.293239),1096,1096,1096,51.7,51.7,51.7,2120,2120,2120,POINT (-111.664616 34.293239)
2021-04-15,AR,5,332949,5686,5513,5513,5513,71.36,71.36,71.36,7726,7726,7726,POINT (-92.439162 34.899825),191,189,193,2.47,2.47,2.47,7726,7726,7726,POINT (-92.439162 34.899825),682,682,682,68.75,68.75,68.75,992,992,992,POINT (-92.439162 34.899825)
2021-04-15,CA,6,3711584,60796,44233,44104,44362,74.93,74.25,75.61,59032,58878,59187,POINT (-119.662127 37.211164),2145,2140,2150,3.63,3.51,3.76,59032,58878,59187,POINT (-119.662127 37.211164),4754,4741,4767,69.84,69.17,70.51,6807,6787,6827,POINT (-119.662127 37.211164)
2021-04-15,CO,8,488151,6315,6931,6930,6932,68.06,68.06,68.06,10183,10183,10183,POINT (-105.547832 38.998552),585,584,586,5.74,5.74,5.74,10183,10183,10183,POINT (-105.547832 38.998552),866,866,866,69.11,69.11,69.11,1253,1253,1253,POINT (-105.547832 38.998552)
2021-04-15,CT,9,328000,7990,6343,6343,6343,81.11,81.11,81.11,7820,7820,7820,POINT (-72.738288 41.575155),540,540,540,6.91,6.91,6.91,7820,7820,7820,POINT (-72.738288 41.575155),608,608,608,58.69,58.69,58.69,1036,1036,1036,POINT (-72.738288 41.575155)
2021-04-15,DE,10,99915,1595,1967,1967,1967,75.05,75.05,75.05,2621,2621,2621,POINT (-75.452394 38.994926),197,197,197,7.52,7.52,7.52,2621,2621,2621,POINT (-75.452394 38.994926),154,154,154,82.8,82.8,82.8,186,186,186,POINT (-75.452394 38.994926)
2021-04-15,DC,11,46315,1090,2175,2175,2175,79.29,79.29,79.29,2743,2743,2743,POINT (-77.016275 38.904785),166,163,169,6.05,6.05,6.05,2743,2743,2743,POINT (-77.016275 38.904785),261,261,261,80.8,80.8,80.8,323,323,323,POINT (-77.016275 38.904785)
2021-04-15,FL,12,2148440,34237,42817,42817,42817,81.08,81.08,81.08,52807,52807,52807,POINT (-82.420978 28.260731),3805,3805,3805,7.34,7.34,7.34,52807,52807,52807,POINT (-82.420978 28.260731),5213,5213,5213,80.67,80.67,80.67,6462,6462,6462,POINT (-82.420978 28.260731)
2021-04-15,GA,13,1055997,19057,15845,15622,16068,81.64,79.08,84.19,19409,19389,19429,POINT (-83.426574 32.638481),1484,1482,1485,7.64,7.55,7.73,19409,19389,19429,POINT (-83.426574 32.638481),2196,2194,2199,80.22,80.0,80.45,2738,2736,2740,POINT (-83.426574 32.638481)
2021-04-15,HI,15,31337,470,1783,1775,1791,71.66,70.64,72.68,2488,2478,2498,POINT (-157.854309 21.361013),53,53,53,2.13,2.01,2.25,2488,2478,2498,POINT (-157.854309 21.361013),133,133,133,61.57,61.57,61.57,216,216,216,POINT (-157.854309 21.361013)
2021-04-15,ID,16,184661,2017,1877,1877,1877,57.97,57.97,57.97,3238,3238,3238,POINT (-114.659366 44.389073),159,159,159,4.91,4.91,4.91,3238,3238,3238,POINT (-114.659366 44.389073),204,204,204,68.92,68.92,68.92,296,296,296,POINT (-114.659366 44.389073)
2021-04-15,IL,17,1296240,23896,20590,20590,20590,71.69,71.69,71.69,28720,28720,28720,POINT (-89.148632 40.124144),2084,2084,2084,7.26,7.26,7.26,28720,28720,28720,POINT (-89.148632 40.124144),2251,2251,2251,65.8,65.8,65.8,3421,3421,3421,POINT (-89.148632 40.124144)
2021-04-15,IN,18,706642,13194,11099,11099,11099,65.64,65.64,65.64,16910,16910,16910,POINT (-86.2818 39.919991),818,818,818,4.84,4.84,4.84,16910,16910,16910,POINT (-86.2818 39.919991),1558,1558,1558,71.21,71.21,71.21,2188,2188,2188,POINT (-86.2818 39.919991)
2021-04-15,IA,19,358873,5871,4932,4929,4935,64.32,64.32,64.32,7668,7668,7668,POINT (-93.500061 42.074659),229,229,229,3.02,3.02,3.02,7668,7668,7668,POINT (-93.500061 42.074659),446,446,447,65.86,65.86,65.86,678,678,678,POINT (-93.500061 42.074659)
2021-04-15,KS,20,307634,4944,4597,4596,4598,58.76,58.76,58.76,7823,7823,7823,POINT (-98.38018 38.484729),182,182,182,2.33,2.33,2.33,7823,7823,7823,POINT (-98.38018 38.484729),581,581,581,73.27,73.27,73.27,793,793,793,POINT (-98.38018 38.484729)
2021-04-15,KY,21,439200,6405,7353,7293,7413,59.77,59.77,59.77,12303,12303,12303,POINT (-85.290484 37.526683),432,432,432,3.51,3.51,3.51,12303,12303,12303,POINT (-85.290484 37.526683),1082,1080,1084,61.48,61.48,61.48,1760,1760,1760,POINT (-85.290484 37.526683)
2021-04-15,LA,22,451476,10273,8580,8580,8580,67.81,67.81,67.81,12653,12653,12653,POINT (-91.840238 30.921314),287,286,288,2.31,2.31,2.31,12653,12653,12653,POINT (-91.840238 30.921314),1152,1142,1162,65.64,65.64,65.64,1755,1755,1755,POINT (-91.840238 30.921314)
2021-04-15,ME,23,55953,758,2010,2010,2010,69.77,69.77,69.77,2881,2881,2881,POINT (-69.06137 45.117911),126,126,126,4.37,4.37,4.37,2881,2881,2881,POINT (-69.06137 45.117911),226,226,226,70.4,70.4,70.4,321,321,321,POINT (-69.06137 45.117911)
2021-04-15,MD,24,431981,8512,8386,8386,8386,86.59,86.59,86.59,9685,9685,9685,POINT (-76.687282 38.946466),1442,1442,1442,14.89,14.89,14.89,9685,9685,9685,POINT (-76.687282 38.946466),1020,1020,1020,78.83,78.83,78.83,1294,1294,1294,POINT (-76.687282 38.946466)
2021-04-15,MA,25,667066,17432,14034,14004,14065,83.67,83.09,84.25,16774,16735,16813,POINT (-71.481104 42.151077),604,602,605,3.6,3.45,3.74,16774,16735,16813,POINT (-71.481104 42.151077),1044,1044,1044,75.6,75.6,75.6,1381,1381,1381,POINT (-71.481104 42.151077)
2021-04-15,MI,26,857360,17806,17386,17385,17386,82.65,82.65,82.65,21034,21034,21034,POINT (-85.730977 44.874798),4169,4169,4169,19.82,19.82,19.82,21034,21034,21034,POINT (-85.730977 44.874798),2231,2231,2231,84.83,84.83,84.83,2630,2630,2630,POINT (-85.730977 44.874798)
2021-04-15,MN,27,549908,7067,7612,7611,7613,77.86,77.86,77.86,9777,9777,9777,POINT (-94.198308 46.349153),774,774,774,7.92,7.92,7.92,9777,9777,9777,POINT (-94.198308 46.349153),714,713,715,76.69,76.69,76.69,931,931,931,POINT (-94.198308 46.349153)
2021-04-15,MS,28,308521,7127,4921,4921,4921,62.58,62.58,62.58,7864,7864,7864,POINT (-89.65344 32.713378),218,218,218,2.77,2.77,2.77,7864,7864,7864,POINT (-89.65344 32.713378),588,588,589,70.73,70.73,70.73,832,832,832,POINT (-89.65344 32.713378)
2021-04-15,MO,29,598251,9106,11405,11405,11405,79.04,79.04,79.04,14430,14430,14430,POINT (-92.477244 38.3675),744,741,747,5.15,5.15,5.15,14430,14430,14430,POINT (-92.477244 38.3675),1348,1348,1348,80.57,80.57,80.57,1673,1673,1673,POINT (-92.477244 38.3675)
2021-04-15,MT,30,106936,1528,1755,1755,1755,61.62,61.62,61.62,2848,2848,2848,POINT (-109.645127 47.033521),51,51,51,1.79,1.79,1.79,2848,2848,2848,POINT (-109.645127 47.033521),134,134,134,60.91,60.91,60.91,220,220,220,POINT (-109.645127 47.033521)
2021-04-15,NE,31,215383,2327,2696,2696,2696,67.2,67.13,67.26,4012,4011,4013,POINT (-99.810595 41.527099),188,188,188,4.78,4.76,4.8,4012,4011,4013,POINT (-99.810595 41.527099),362,361,363,63.51,62.94,64.08,570,570,570,POINT (-99.810595 41.527099)
2021-04-15,NV,32,309699,5359,5414,5413,5415,71.5,71.5,71.5,7572,7572,7572,POINT (-114.916992 39.283294),353,353,353,4.77,4.77,4.77,7572,7572,7572,POINT (-114.916992 39.283294),617,615,619,72.33,72.33,72.33,853,853,853,POINT (-114.916992 39.283294)
2021-04-15,NH,33,90525,1264,2122,2122,2122,76.17,76.17,76.17,2786,2786,2786,POINT (-71.57139 43.680429),133,133,133,4.77,4.77,4.77,2786,2786,2786,POINT (-71.57139 43.680429),183,183,183,64.89,64.89,64.89,282,282,282,POINT (-71.57139 43.680429)
2021-04-15,NJ,34,967401,25034,14950,14950,14950,73.35,73.35,73.35,20381,20381,20381,POINT (-74.655514 40.110253),2172,2172,2172,10.66,10.66,10.66,20381,20381,20381,POINT (-74.655514 40.110253),1432,1432,1432,48.46,48.46,48.46,2955,2955,2955,POINT (-74.655514 40.110253)
2021-04-15,NM,35,194605,3999,2543,2542,2544,69.77,69.77,69.77,3645,3645,3645,POINT (-106.108388 34.421369),126,125,126,3.44,3.44,3.44,3645,3645,3645,POINT (-106.108388 34.421369),321,321,321,79.65,79.65,79.65,403,403,403,POINT (-106.108388 34.421369)
2021-04-15,NY,36,1978594,50912,36270,36254,36287,75.64,75.51,75.78,47950,47920,47980,POINT (-75.59655 42.921241),4601,4599,4603,9.6,9.55,9.64,47950,47920,47980,POINT (-75.59655 42.921241),3762,3761,3764,69.37,69.24,69.5,5424,5421,5427,POINT (-75.59655 42.921241)
2021-04-15,NC,37,947694,12385,16668,16668,16668,76.74,76.74,76.74,21721,21721,21721,POINT (-79.130883 35.52603),1118,1118,1118,5.18,5.18,5.18,21721,21721,21721,POINT (-79.130883 35.52603),1918,1918,1918,78.13,78.13,78.13,2455,2455,2455,POINT (-79.130883 35.52603)
2021-04-15,ND,38,105411,1506,1465,1453,1476,72.12,70.13,74.1,2031,2013,2049,POINT (-100.46931 47.446305),97,97,97,4.78,4.4,5.15,2031,2013,2049,POINT (-100.46931 47.446305),112,112,112,55.72,55.71,55.73,201,201,201,POINT (-100.46931 47.446305)
2021-04-15,OH,39,1048109,18917,21260,21259,21261,73.79,73.79,73.79,28811,28811,28811,POINT (-82.70936 40.415534),1793,1791,1795,6.24,6.24,6.24,28811,28811,28811,POINT (-82.70936 40.415534),2832,2831,2833,69.57,69.57,69.57,4071,4071,4071,POINT (-82.70936 40.415534)
2021-04-15,OK,40,444590,6697,6473,6455,6491,68.5,67.73,69.26,9450,9415,9485,POINT (-97.508297 35.583449),302,301,303,3.23,3.08,3.39,9450,9415,9485,POINT (-97.508297 35.583449),783,781,785,78.38,77.98,78.78,999,999,999,POINT (-97.508297 35.583449)
2021-04-15,OR,41,172932,2467,5058,5058,5058,74.4,74.4,74.4,6798,6798,6798,POINT (-120.605279 43.940449),269,269,269,3.96,3.96,3.96,6798,6798,6798,POINT (-120.605279 43.940449),529,528,530,67.22,67.22,67.22,787,787,787,POINT (-120.605279 43.940449)
2021-04-15,PA,42,1098619,25623,24700,24694,24707,82.24,82.16,82.31,30036,30026,30046,POINT (-77.838886 40.896694),3028,3017,3038,10.19,9.98,10.41,30036,30026,30046,POINT (-77.838886 40.896694),3044,3013,3074,81.29,78.48,84.11,3744,3699,3789,POINT (-77.838886 40.896694)
2021-04-15,RI,44,143740,2646,2044,1904,2184,90.28,72.56,108.0,2264,2121,2407,POINT (-71.534637 41.572574),174,174,174,7.69,4.19,11.18,2264,2121,2407,POINT (-71.534637 41.572574),131,131,131,83.97,83.97,83.97,156,156,156,POINT (-71.534637 41.572574)
2021-04-15,SC,45,566018,9307,7899,7435,8362,79.92,65.32,94.53,9883,9321,10445,POINT (-80.864614 33.878572),542,521,564,5.49,2.23,8.74,9883,9321,10445,POINT (-80.864614 33.878572),964,889,1039,74.47,55.71,93.24,1295,1197,1393,POINT (-80.864614 33.878572)
2021-04-15,SD,46,120613,1949,1390,1390,1390,59.17,59.17,59.17,2349,2349,2349,POINT (-100.230491 44.43614),102,102,102,4.34,4.34,4.34,2349,2349,2349,POINT (-100.230491 44.43614),131,131,131,57.96,57.96,57.96,226,226,226,POINT (-100.230491 44.43614)
2021-04-15,TN,47,814809,11942,12395,12395,12395,70.4,70.4,70.4,17607,17607,17607,POINT (-86.343226 35.842998),881,876,886,5.13,5.13,5.13,17607,17607,17607,POINT (-86.343226 35.842998),1704,1703,1704,72.64,72.64,72.64,2345,2345,2345,POINT (-86.343226 35.842998)
2021-04-15,TX,48,2844633,49604,45052,45047,45056,73.55,73.55,73.55,61254,61254,61254,POINT (-99.317341 31.447238),3356,3354,3359,5.49,5.49,5.49,61254,61254,61254,POINT (-99.317341 31.447238),5716,5714,5718,84.69,84.34,85.04,6749,6736,6762,POINT (-99.317341 31.447238)
2021-04-15,UT,49,391694,2162,3232,3232,3232,60.97,60.97,60.97,5301,5301,5301,POINT (-111.678222 39.323779),168,168,168,3.17,3.17,3.17,5301,5301,5301,POINT (-111.678222 39.323779),382,381,383,62.21,62.21,62.21,614,614,614,POINT (-111.678222 39.323779)
2021-04-15,VT,50,21664,240,771,771,771,65.28,65.28,65.28,1181,1181,1181,POINT (-72.662695 44.075252),27,27,27,2.29,2.29,2.29,1181,1181,1181,POINT (-72.662695 44.075252),61,61,61,64.21,64.21,64.21,95,95,95,POINT (-72.662695 44.075252)
2021-04-15,VA,51,641626,10529,12014,12014,12014,74.47,74.47,74.47,16133,16133,16133,POINT (-78.666382 37.510861),1016,1015,1017,6.3,6.3,6.3,16133,16133,16133,POINT (-78.666382 37.510861),1374,1374,1374,71.75,71.75,71.75,1915,1915,1915,POINT (-78.666382 37.510861)
2021-04-15,WA,53,383951,5412,8725,8725,8725,72.62,72.62,72.62,12014,12014,12014,POINT (-120.592492 47.411715),676,676,676,5.63,5.63,5.63,12014,12014,12014,POINT (-120.592492 47.411715),912,912,912,69.67,69.67,69.67,1309,1309,1309,POINT (-120.592492 47.411715)
2021-04-15,WV,54,147596,2772,3968,3968,3968,79.74,79.74,79.74,4976,4976,4976,POINT (-80.613729 38.642579),254,254,254,5.1,5.1,5.1,4976,4976,4976,POINT (-80.613729 38.642579),454,454,454,75.67,75.67,75.67,600,600,600,POINT (-80.613729 38.642579)
2021-04-15,WI,55,649388,7406,7864,7858,7870,65.14,65.14,65.14,12073,12073,12073,POINT (-89.732969 44.639954),358,357,358,3.03,3.03,3.03,12073,12073,12073,POINT (-89.732969 44.639954),896,894,899,56.7,56.7,56.7,1581,1581,1581,POINT (-89.732969 44.639954)
2021-04-15,WY,56,57203,703,574,574,574,39.97,39.97,39.97,1436,1436,1436,POINT (-107.55145 42.999627),28,26,30,1.96,1.96,1.96,1436,1436,1436,POINT (-107.55145 42.999627),46,46,46,36.22,36.22,36.22,127,127,127,POINT (-107.55145 42.999627)
2021-04-16,AL,1,521623,10739,10372,10372,10372,74.3,74.3,74.3,13959,13959,13959,POINT (-86.844516 32.756889),392,391,393,2.81,2.81,2.81,13959,13959,13959,POINT (-86.844516 32.756889),1299,1298,1300,82.16,82.16,82.16,1581,1581,1581,POINT (-86.844516 32.756889)
2021-04-16,AK,2,65390,318,886,886,886,60.23,60.23,60.23,1471,1471,1471,POINT (-151.631889 63.631126),44,44,44,2.99,2.99,2.99,1471,1471,1471,POINT (-151.631889 63.631126),88,88,88,65.19,65.19,65.19,135,135,135,POINT (-151.631889 63.631126)
2021-04-16,AZ,4,852584,17153,9730,9725,9736,68.88,68.7,69.05,14127,14114,14140,POINT (-111.664616 34.293239),547,545,549,3.88,3.7,4.05,14127,14114,14140,POINT (-111.664616 34.293239),1083,1083,1083,51.11,51.1,51.11,2119,2119,2119,POINT (-111.664616 34.293239)
2021-04-16,AR,5,333186,5692,5409,5409,5409,70.23,70.23,70.23,7702,7694,7710,POINT (-92.439162 34.899825),190,190,190,2.47,2.38,2.55,7702,7694,7710,POINT (-92.439162 34.899825),688,688,689,68.51,68.51,68.51,1005,1005,1005,POINT (-92.439162 34.899825)
2021-04-16,CA,6,3714409,60910,44308,44249,44368,74.97,74.57,75.36,59102,58994,59211,POINT (-119.662127 37.211164),2116,2113,2118,3.58,3.49,3.67,59102,58994,59211,POINT (-119.662127 37.211164),4756,4751,4761,70.0,69.7,70.31,6794,6783,6805,POINT (-119.662127 37.211164)
